1217,2016/7/1 10:10,2016/7/1 11:15,232
1218,2016/7/1 10:20,2016/7/1 11:20,434
1219,2016/7/1 10:15,2016/7/1 11:20,230
1220,2016/7/1 9:05,2016/7/1 11:20,205
1221,2016/7/1 10:35,2016/7/1 11:25,211
1222,2016/7/1 10:20,2016/7/1 11:25,226
1223,2016/7/1 9:45,2016/7/1 11:25,204
1224,2016/6/30 18:40,2016/7/1 11:25,123
1225,2016/7/1 10:20,2016/7/1 11:30,129
1226,2016/7/1 9:50,2016/7/1 11:30,234
1227,2016/7/1 5:25,2016/7/1 11:30,109
1228,2016/7/1 10:50,2016/7/1 11:35,132
1229,2016/7/1 10:25,2016/7/1 11:40,215
1230,2016/7/1 10:45,2016/7/1 11:45,206
1231,2016/7/1 10:40,2016/7/1 11:45,225
1232,2016/7/1 10:40,2016/7/1 11:45,223
1234,2016/7/1 10:50,2016/7/1 11:50,208
1235,2016/7/1 0:15,2016/7/1 11:50,436
1236,2016/7/1 11:05,2016/7/1 11:55,227
1237,2016/7/1 10:45,2016/7/1 11:55,310
1238,2016/7/1 10:40,2016/7/1 11:55,231
1239,2016/7/1 10:45,2016/7/1 12:00,GY11
1240,2016/7/1 10:25,2016/7/1 12:00,219
1241,2016/7/1 9:30,2016/7/1 12:00,218
1242,2016/6/30 17:15,2016/7/1 12:00,106
1243,2016/6/28 21:50,2016/7/1 12:00,201
1244,2016/7/1 10:55,2016/7/1 12:05,233
1245,2016/7/1 10:45,2016/7/1 12:05,207
1246,2016/7/1 11:05,2016/7/1 12:10,133
1247,2016/7/1 10:50,2016/7/1 12:10,228
1248,2016/7/1 11:05,2016/7/1 12:15,220
1249,2016/6/30 22:10,2016/7/1 12:15,402
1250,2016/7/1 11:35,2016/7/1 12:20,258
1251,2016/7/1 11:10,2016/7/1 12:20,116
1252,2016/7/1 11:20,2016/7/1 12:25,213
1253,2016/7/1 11:15,2016/7/1 12:25,202
1254,2016/7/1 10:55,2016/7/1 12:30,126
1255,2016/7/1 10:55,2016/7/1 12:30,229
1256,2016/7/1 11:45,2016/7/1 12:35,203
1257,2016/7/1 11:40,2016/7/1 12:35,127
1258,2016/7/1 11:25,2016/7/1 12:35,224
1259,2016/7/1 10:50,2016/7/1 12:35,115
1260,2016/7/1 11:30,2016/7/1 12:40,103
1261,2016/7/1 11:20,2016/7/1 12:40,107
1262,2016/7/1 11:40,2016/7/1 12:45,112
1263,2016/7/1 11:35,2016/7/1 12:45,221
1264,2016/6/30 19:20,2016/7/1 12:45,433
1265,2016/7/1 11:25,2016/7/1 12:50,130
1266,2016/6/30 23:45,2016/7/1 12:50,214
1267,2016/7/1 11:50,2016/7/1 12:55,230
1268,2016/7/1 11:35,2016/7/1 12:55,205
1269,2016/7/1 11:45,2016/7/1 13:00,211
1270,2016/6/30 23:10,2016/7/1 13:00,140
1271,2016/7/1 11:50,2016/7/1 13:05,128
1272,2016/7/1 11:40,2016/7/1 13:05,210
1273,2016/7/1 11:30,2016/7/1 13:05,111
1274,2016/7/1 12:05,2016/7/1 13:10,227
1275,2016/7/1 11:55,2016/7/1 13:10,109
1276,2016/7/1 12:30,2016/7/1 13:15,219
1277,2016/7/1 12:10,2016/7/1 13:15,206
1278,2016/7/1 11:50,2016/7/1 13:15,132
1279,2016/7/1 12:10,2016/7/1 13:20,223
1280,2016/7/1 12:05,2016/7/1 13:20,231
1281,2016/7/1 11:50,2016/7/1 13:20,209
1282,2016/7/1 12:25,2016/7/1 13:25,228
1283,2016/7/1 12:20,2016/7/1 13:25,105
1284,2016/7/1 12:15,2016/7/1 13:25,121
1285,2016/6/30 22:05,2016/7/1 13:25,409
1286,2016/7/1 12:25,2016/7/1 13:30,129
1287,2016/7/1 11:55,2016/7/1 13:30,226
1288,2016/7/1 11:45,2016/7/1 13:30,125
1289,2016/7/1 12:25,2016/7/1 13:35,201
1290,2016/7/1 12:20,2016/7/1 13:35,207
1291,2016/7/1 12:30,2016/7/1 13:40,218
1292,2016/7/1 12:55,2016/7/1 13:45,202
1293,2016/7/1 12:40,2016/7/1 13:45,234
1294,2016/7/1 13:00,2016/7/1 13:50,114
1295,2016/7/1 12:45,2016/7/1 13:50,203
1296,2016/7/1 12:40,2016/7/1 13:50,240
1297,2016/7/1 12:10,2016/7/1 13:55,215
1298,2016/7/1 11:55,2016/7/1 13:55,131
1299,2016/7/1 12:55,2016/7/1 14:00,101
1300,2016/7/1 12:00,2016/7/1 14:00,204
1301,2016/7/1 11:10,2016/7/1 14:00,110
1302,2016/7/1 9:55,2016/7/1 14:00,124
1303,2016/7/1 13:00,2016/7/1 14:05,224
1304,2016/7/1 12:45,2016/7/1 14:05,133
1305,2016/7/1 6:00,2016/7/1 14:05,104
1306,2016/7/1 13:05,2016/7/1 14:10,205
1307,2016/7/1 12:50,2016/7/1 14:10,127
1308,2016/7/1 11:25,2016/7/1 14:10,235
1309,2016/7/1 13:25,2016/7/1 14:15,123
1310,2016/7/1 13:05,2016/7/1 14:15,106
1311,2016/7/1 13:05,2016/7/1 14:20,222
1312,2016/7/1 13:20,2016/7/1 14:25,211
1313,2016/7/1 13:15,2016/7/1 14:25,221
1314,2016/7/1 11:10,2016/7/1 14:25,307
1315,2016/7/1 13:25,2016/7/1 14:30,304
1316,2016/7/1 12:55,2016/7/1 14:30,229
1317,2016/7/1 12:30,2016/7/1 14:30,118
1318,2016/7/1 6:50,2016/7/1 14:30,117
1319,2016/7/1 13:45,2016/7/1 14:40,115
1320,2016/7/1 13:35,2016/7/1 14:40,122
1321,2016/7/1 13:35,2016/7/1 14:40,128
1322,2016/7/1 13:20,2016/7/1 14:45,227
1323,2016/7/1 13:50,2016/7/1 14:50,207
1324,2016/7/1 13:50,2016/7/1 14:50,214
1325,2016/7/1 14:00,2016/7/1 14:55,226
1326,2016/7/1 13:40,2016/7/1 14:55,102
1327,2016/7/1 13:30,2016/7/1 14:55,206
1328,2016/7/1 12:45,2016/7/1 14:55,213
1329,2016/7/1 14:00,2016/7/1 15:00,201
1330,2016/7/1 13:55,2016/7/1 15:00,218
1331,2016/7/1 14:15,2016/7/1 15:05,420
1332,2016/7/1 13:35,2016/7/1 15:05,105
1333,2016/7/1 9:10,2016/7/1 15:05,216
1334,2016/7/1 14:00,2016/7/1 15:10,210
1335,2016/7/1 14:15,2016/7/1 15:15,306
1336,2016/7/1 14:10,2016/7/1 15:15,110
1337,2016/7/1 13:45,2016/7/1 15:15,209
1338,2016/7/1 14:00,2016/7/1 15:20,234
1339,2016/7/1 14:20,2016/7/1 15:25,230
1340,2016/7/1 14:20,2016/7/1 15:25,202
1341,2016/7/1 14:20,2016/7/1 15:25,133
1342,2016/7/1 13:30,2016/7/1 15:25,116
1343,2016/7/1 14:15,2016/7/1 15:30,129
1344,2016/7/1 13:55,2016/7/1 15:30,228
1345,2016/7/1 13:50,2016/7/1 15:30,219
1346,2016/7/1 14:45,2016/7/1 15:40,203
1347,2016/7/1 14:25,2016/7/1 15:40,437
1348,2016/7/1 14:45,2016/7/1 15:45,112
1349,2016/7/1 14:35,2016/7/1 15:45,106
1350,2016/7/1 14:40,2016/7/1 15:50,204
1351,2016/7/1 14:40,2016/7/1 15:50,223
1352,2016/7/1 14:35,2016/7/1 15:50,215
1354,2016/7/1 12:35,2016/7/1 15:55,233
1355,2016/7/1 15:00,2016/7/1 16:00,108
1356,2016/6/28 18:20,2016/7/1 16:00,401
1357,2016/7/1 15:10,2016/7/1 16:05,226
1358,2016/7/1 15:05,2016/7/1 16:05,107
1359,2016/7/1 14:35,2016/7/1 16:05,205
1360,2016/7/1 12:20,2016/7/1 16:05,232
1361,2016/7/1 15:05,2016/7/1 16:10,127
1362,2016/7/1 14:50,2016/7/1 16:10,211
1363,2016/7/1 15:15,2016/7/1 16:15,227
1364,2016/7/1 14:35,2016/7/1 16:15,221
1365,2016/7/1 15:20,2016/7/1 16:20,121
1366,2016/7/1 15:10,2016/7/1 16:20,114
1367,2016/7/1 14:40,2016/7/1 16:20,103
1368,2016/7/1 15:10,2016/7/1 16:25,235
1369,2016/7/1 14:55,2016/7/1 16:25,222
1370,2016/7/1 15:25,2016/7/1 16:30,125
1371,2016/7/1 15:00,2016/7/1 16:30,236
1372,2016/7/1 15:35,2016/7/1 16:40,207
1373,2016/7/1 15:20,2016/7/1 16:40,218
1374,2016/7/1 13:40,2016/7/1 16:40,225
1375,2016/7/1 15:40,2016/7/1 16:45,124
1376,2016/7/1 15:35,2016/7/1 16:45,230
1377,2016/7/1 16:05,2016/7/1 16:50,214
1378,2016/7/1 15:45,2016/7/1 16:50,111
1379,2016/7/1 15:40,2016/7/1 16:55,234
1380,2016/7/1 12:15,2016/7/1 16:55,208
1381,2016/7/1 15:55,2016/7/1 17:00,306
1382,2016/7/1 15:20,2016/7/1 17:00,206
1383,2016/7/1 15:05,2016/7/1 17:00,122
1384,2016/7/1 16:05,2016/7/1 17:05,129
1385,2016/7/1 15:55,2016/7/1 17:05,231
1386,2016/7/1 14:45,2016/7/1 17:10,101
1387,2016/7/1 13:50,2016/7/1 17:10,130
1388,2016/7/1 16:10,2016/7/1 17:15,215
1389,2016/7/1 16:05,2016/7/1 17:15,210
1390,2016/7/1 15:15,2016/7/1 17:15,123
1391,2016/7/1 16:15,2016/7/1 17:20,133
1392,2016/7/1 15:45,2016/7/1 17:20,213
1393,2016/7/1 15:40,2016/7/1 17:25,209
1394,2016/7/1 16:25,2016/7/1 17:30,127
1395,2016/7/1 16:15,2016/7/1 17:30,106
1396,2016/7/1 16:30,2016/7/1 17:35,228
1397,2016/7/1 16:30,2016/7/1 17:35,203
1398,2016/7/1 16:35,2016/7/1 17:40,227
1399,2016/7/1 16:30,2016/7/1 17:40,257
1400,2016/7/1 16:20,2016/7/1 17:40,108
1401,2016/7/1 16:25,2016/7/1 17:45,221
1402,2016/7/1 16:45,2016/7/1 17:50,125
1403,2016/7/1 16:25,2016/7/1 17:50,226
1404,2016/7/1 16:50,2016/7/1 17:55,229
1405,2016/7/1 16:50,2016/7/1 17:55,256
1406,2016/7/1 15:40,2016/7/1 17:55,201
1407,2016/7/1 17:05,2016/7/1 18:00,234
1408,2016/7/1 16:05,2016/7/1 18:00,223
1409,2016/7/1 17:00,2016/7/1 18:05,205
1410,2016/7/1 15:15,2016/7/1 18:05,216
1411,2016/7/1 14:50,2016/7/1 18:05,131
1412,2016/7/1 9:55,2016/7/1 18:05,212
1413,2016/7/1 16:40,2016/7/1 18:15,211
1414,2016/7/1 17:20,2016/7/1 18:20,206
1415,2016/7/1 17:15,2016/7/1 18:25,128
1416,2016/7/1 17:05,2016/7/1 18:25,113
1417,2016/7/1 13:40,2016/7/1 18:25,132
1418,2016/7/1 17:35,2016/7/1 18:30,421
1419,2016/7/1 16:55,2016/7/1 18:30,230
1420,2016/7/1 11:45,2016/7/1 18:30,432
1421,2016/7/1 17:30,2016/7/1 18:35,215
1422,2016/7/1 17:15,2016/7/1 18:35,116
1423,2016/7/1 17:30,2016/7/1 18:40,219
1424,2016/7/1 16:00,2016/7/1 18:40,204
1425,2016/7/1 12:55,2016/7/1 18:40,126
1426,2016/7/1 10:40,2016/7/1 18:45,217
1427,2016/7/1 18:10,2016/7/1 18:50,125
1428,2016/7/1 18:05,2016/7/1 18:50,208
1429,2016/7/1 17:25,2016/7/1 18:50,111
1430,2016/7/1 17:50,2016/7/1 18:55,228
1431,2016/7/1 17:45,2016/7/1 18:55,232
1432,2016/7/1 17:00,2016/7/1 18:55,258
1433,2016/7/1 12:45,2016/7/1 18:55,220
1434,2016/7/1 18:10,2016/7/1 19:00,112
1435,2016/7/1 16:35,2016/7/1 19:00,104
1436,2016/7/1 12:55,2016/7/1 19:00,308
1437,2016/7/1 18:00,2016/7/1 19:05,133
1438,2016/7/1 17:45,2016/7/1 19:05,209
1439,2016/7/1 17:45,2016/7/1 19:05,202
1440,2016/7/1 17:35,2016/7/1 19:05,214
1441,2016/7/1 18:20,2016/7/1 19:10,124
1442,2016/7/1 18:05,2016/7/1 19:10,201
1443,2016/7/1 15:45,2016/7/1 19:10,119
1444,2016/7/1 17:30,2016/7/1 19:15,129
1445,2016/7/1 18:20,2016/7/1 19:20,216
1446,2016/7/1 18:15,2016/7/1 19:20,223
1447,2016/7/1 18:30,2016/7/1 19:25,235
1448,2016/7/1 17:40,2016/7/1 19:25,213
1449,2016/7/1 18:45,2016/7/1 19:30,234
1450,2016/7/1 17:10,2016/7/1 19:30,207
1451,2016/7/1 18:35,2016/7/1 19:35,212
1452,2016/7/1 18:30,2016/7/1 19:35,205
1453,2016/7/1 17:45,2016/7/1 19:35,267
1454,2016/7/1 18:05,2016/7/1 19:40,127
1455,2016/7/1 17:50,2016/7/1 19:40,203
1456,2016/7/1 18:50,2016/7/1 19:50,219
1457,2016/7/1 18:45,2016/7/1 19:50,230
1458,2016/7/1 17:55,2016/7/1 19:55,117
1459,2016/7/1 17:50,2016/7/1 19:55,233
1460,2016/7/1 18:00,2016/7/1 20:00,221
1461,2016/7/1 17:15,2016/7/1 20:00,218
1462,2016/7/1 16:10,2016/7/1 20:00,118
1463,2016/7/1 18:55,2016/7/1 20:05,227
1464,2016/7/1 17:50,2016/7/1 20:05,210
1465,2016/7/1 19:05,2016/7/1 20:10,132
1466,2016/7/1 18:30,2016/7/1 20:10,102
1467,2016/7/1 12:20,2016/7/1 20:10,276
1468,2016/7/1 18:55,2016/7/1 20:15,231
1469,2016/7/1 18:45,2016/7/1 20:15,114
1470,2016/7/1 18:15,2016/7/1 20:15,131
1471,2016/7/1 19:05,2016/7/1 20:20,128
1472,2016/7/1 19:05,2016/7/1 20:20,211
1473,2016/7/1 18:40,2016/7/1 20:20,206
1474,2016/7/1 19:25,2016/7/1 20:25,129
1475,2016/7/1 19:25,2016/7/1 20:30,126
1476,2016/7/1 19:20,2016/7/1 20:30,220
1477,2016/7/1 20:05,2016/7/1 20:50,101
1478,2016/7/1 19:40,2016/7/1 20:50,217
1479,2016/7/1 19:30,2016/7/1 20:50,201
1480,2016/7/1 19:50,2016/7/1 20:55,202
1481,2016/7/1 15:55,2016/7/1 20:55,264
1482,2016/7/1 14:25,2016/7/1 20:55,271
1483,2016/7/1 19:50,2016/7/1 21:00,104
1484,2016/7/1 19:00,2016/7/1 21:00,116
1485,2016/7/1 17:10,2016/7/1 21:00,222
1486,2016/7/1 20:10,2016/7/1 21:05,204
1487,2016/7/1 20:05,2016/7/1 21:05,208
1488,2016/7/1 19:55,2016/7/1 21:05,133
1489,2016/7/1 18:10,2016/7/1 21:05,306
1490,2016/7/1 20:00,2016/7/1 21:10,125
1491,2016/7/1 17:10,2016/7/1 21:10,269
1492,2016/7/1 20:10,2016/7/1 21:15,232
1493,2016/7/1 16:55,2016/7/1 21:15,307
1494,2016/7/1 20:15,2016/7/1 21:20,124
1495,2016/7/1 17:40,2016/7/1 21:20,263
1496,2016/7/1 20:20,2016/7/1 21:25,127
1497,2016/7/1 20:00,2016/7/1 21:30,107
1498,2016/7/1 19:00,2016/7/1 21:30,106
1499,2016/7/1 20:00,2016/7/1 21:35,213
1502,2016/7/1 20:40,2016/7/1 21:40,113
1503,2016/7/1 20:40,2016/7/1 21:40,218
1504,2016/7/1 20:35,2016/7/1 21:40,228
1505,2016/7/1 20:15,2016/7/1 21:40,221
1506,2016/7/1 20:40,2016/7/1 21:45,206
1507,2016/7/1 18:25,2016/7/1 21:45,130
1508,2016/7/1 20:45,2016/7/1 21:50,234
1509,2016/7/1 19:15,2016/7/1 21:50,111
1510,2016/7/1 20:50,2016/7/1 21:55,229
1511,2016/7/1 20:35,2016/7/1 21:55,231
1512,2016/7/1 17:10,2016/7/1 21:55,401
1513,2016/7/1 21:00,2016/7/1 22:00,207
1514,2016/7/1 20:55,2016/7/1 22:00,219
1515,2016/7/1 20:45,2016/7/1 22:00,205
1516,2016/7/1 20:30,2016/7/1 22:00,235
1517,2016/7/1 20:50,2016/7/1 22:05,132
1518,2016/7/1 20:35,2016/7/1 22:05,212
1519,2016/7/1 20:25,2016/7/1 22:05,117
1520,2016/7/1 19:35,2016/7/1 22:05,215
1521,2016/7/1 21:10,2016/7/1 22:10,214
1522,2016/7/1 20:55,2016/7/1 22:10,226
1523,2016/7/1 20:35,2016/7/1 22:10,230
1525,2016/7/1 21:30,2016/7/1 22:15,116
1526,2016/7/1 19:20,2016/7/1 22:15,119
1527,2016/7/1 21:25,2016/7/1 22:20,223
1528,2016/7/1 21:25,2016/7/1 22:20,102
1529,2016/7/1 20:10,2016/7/1 22:35,240
1531,2016/7/1 21:45,2016/7/1 22:50,233
1532,2016/7/1 21:35,2016/7/1 23:00,201
1533,2016/7/1 16:50,2016/7/1 23:00,103
1534,2016/7/1 22:00,2016/7/1 23:05,256
1536,2016/7/1 21:55,2016/7/1 23:10,228
1538,2016/7/1 22:30,2016/7/1 23:15,223
1539,2016/7/1 22:15,2016/7/1 23:15,202
1540,2016/7/1 22:20,2016/7/1 23:20,232
1541,2016/7/1 15:30,2016/7/1 23:20,110
1543,2016/7/1 22:35,2016/7/1 23:40,229
1545,2016/7/1 22:25,2016/7/1 23:50,123
1546,2016/7/1 21:50,2016/7/1 23:50,225
1547,2016/7/1 23:10,2016/7/1 23:55,111
